month,town,flat_type,floor_area_sqm,flat_model,resale_price
2018-02,JURONG WEST,3 ROOM,74,Model A,309000
2018-02,JURONG WEST,3 ROOM,67,New Generation,316000
2018-02,JURONG WEST,3 ROOM,74,Model A,275000
2018-02,JURONG WEST,3 ROOM,73,Model A,270000
2018-02,JURONG WEST,3 ROOM,73,Model A,275000
2018-02,JURONG WEST,3 ROOM,73,Model A,245000
2018-02,JURONG WEST,3 ROOM,70,Model A,308000
2018-02,JURONG WEST,3 ROOM,61,Improved,235000
2018-02,JURONG WEST,3 ROOM,61,Improved,238000
2018-02,JURONG WEST,4 ROOM,113,Model A,410000
2018-02,JURONG WEST,4 ROOM,93,Model A,410000
2018-02,JURONG WEST,4 ROOM,103,Model A,342000
2018-02,JURONG WEST,4 ROOM,104,Model A,358800
2018-02,JURONG WEST,4 ROOM,99,Premium Apartment,445000
2018-02,JURONG WEST,4 ROOM,95,Premium Apartment,338000
2018-02,JURONG WEST,4 ROOM,90,Model A,345000
2018-02,JURONG WEST,4 ROOM,103,Model A,345000
2018-02,JURONG WEST,4 ROOM,103,Model A,380000
2018-02,JURONG WEST,4 ROOM,104,Model A,357000
2018-02,JURONG WEST,4 ROOM,106,Model A,410000
2018-02,JURONG WEST,4 ROOM,100,Model A,403000
2018-02,JURONG WEST,4 ROOM,91,Model A,330000
2018-02,JURONG WEST,4 ROOM,95,Premium Apartment,400000
2018-02,JURONG WEST,4 ROOM,90,Model A,390000
2018-02,JURONG WEST,4 ROOM,111,Model A,340000
2018-02,JURONG WEST,4 ROOM,104,Model A,295000
2018-02,JURONG WEST,4 ROOM,112,Model A,338000
2018-02,JURONG WEST,4 ROOM,109,Model A,355000
2018-02,JURONG WEST,4 ROOM,107,Model A,335000
2018-02,JURONG WEST,4 ROOM,104,Model A,315000
2018-02,JURONG WEST,4 ROOM,104,Model A,310000
2018-02,JURONG WEST,4 ROOM,106,Model A,325000
2018-02,JURONG WEST,4 ROOM,104,Model A,310000
2018-02,JURONG WEST,4 ROOM,104,Model A,290000
2018-02,JURONG WEST,4 ROOM,103,Model A,350000
2018-02,JURONG WEST,4 ROOM,104,Model A,305000
2018-02,JURONG WEST,4 ROOM,89,Model A,455000
2018-02,JURONG WEST,4 ROOM,103,Model A,400000
2018-02,JURONG WEST,4 ROOM,94,Model A,403000
2018-02,JURONG WEST,4 ROOM,102,Model A,385000
2018-02,JURONG WEST,4 ROOM,94,Model A,435000
2018-02,JURONG WEST,5 ROOM,127,Improved,475000
2018-02,JURONG WEST,5 ROOM,136,Model A,430000
2018-02,JURONG WEST,5 ROOM,133,Model A,430000
2018-02,JURONG WEST,5 ROOM,133,Model A,500000
2018-02,JURONG WEST,5 ROOM,119,Premium Apartment,500000
2018-02,JURONG WEST,5 ROOM,111,Premium Apartment,549800
2018-02,JURONG WEST,5 ROOM,111,Improved,352000
2018-02,JURONG WEST,5 ROOM,133,Model A,488000
2018-02,JURONG WEST,5 ROOM,120,Improved,468000
2018-02,JURONG WEST,5 ROOM,111,Improved,490000
2018-02,JURONG WEST,5 ROOM,110,Improved,485000
2018-02,JURONG WEST,5 ROOM,110,Improved,400000
2018-02,JURONG WEST,5 ROOM,111,Improved,418000
2018-02,JURONG WEST,5 ROOM,111,Improved,495000
2018-02,JURONG WEST,5 ROOM,110,Premium Apartment,510000
2018-02,JURONG WEST,5 ROOM,110,Premium Apartment,470000
2018-02,JURONG WEST,5 ROOM,110,Premium Apartment,420000
2018-02,JURONG WEST,5 ROOM,110,Premium Apartment,400000
2018-02,JURONG WEST,5 ROOM,110,Improved,468000
2018-02,JURONG WEST,5 ROOM,111,Improved,446000
2018-02,JURONG WEST,5 ROOM,110,Improved,458000
2018-02,JURONG WEST,5 ROOM,115,Premium Apartment,410000
2018-02,JURONG WEST,5 ROOM,123,Improved,388000
2018-02,JURONG WEST,5 ROOM,126,Improved,430000
2018-02,JURONG WEST,5 ROOM,121,Improved,408000
2018-02,JURONG WEST,5 ROOM,123,Improved,350000
2018-02,JURONG WEST,5 ROOM,132,Improved,405000
2018-02,JURONG WEST,5 ROOM,123,Improved,360000
2018-02,JURONG WEST,5 ROOM,122,Improved,382000
2018-02,JURONG WEST,5 ROOM,112,Premium Apartment,402000
2018-02,JURONG WEST,5 ROOM,121,Improved,425000
2018-02,PUNGGOL,2 ROOM,46,Model A,255288
2018-02,PUNGGOL,2 ROOM,47,Model A,259000
2018-02,PUNGGOL,2 ROOM,46,Model A,260000
2018-02,PUNGGOL,3 ROOM,69,Model A,343000
2018-02,PUNGGOL,3 ROOM,67,Model A,338000
2018-02,PUNGGOL,3 ROOM,73,Premium Apartment,380000
2018-02,PUNGGOL,4 ROOM,91,Premium Apartment,340000
2018-02,PUNGGOL,4 ROOM,95,Model A,428000
2018-02,PUNGGOL,4 ROOM,93,Model A,405000
2018-02,PUNGGOL,4 ROOM,95,Model A,440000
2018-02,PUNGGOL,4 ROOM,93,Model A,376000
2018-02,PUNGGOL,4 ROOM,94,Model A,430000
2018-02,PUNGGOL,4 ROOM,94,Model A,412888
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,435000
2018-02,PUNGGOL,4 ROOM,95,Model A,405000
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,482500
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,460000
2018-02,PUNGGOL,4 ROOM,92,Premium Apartment,365000
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,425000
2018-02,PUNGGOL,4 ROOM,95,Premium Apartment,445000
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,400000
2018-02,PUNGGOL,4 ROOM,97,Premium Apartment,510000
2018-02,PUNGGOL,4 ROOM,95,Premium Apartment,558000
2018-02,PUNGGOL,4 ROOM,93,Model A,448000
2018-02,PUNGGOL,4 ROOM,93,Model A,478000
2018-02,PUNGGOL,4 ROOM,92,Premium Apartment,405000
2018-02,PUNGGOL,4 ROOM,92,Premium Apartment,365000
2018-02,PUNGGOL,4 ROOM,92,Model A,385000
2018-02,PUNGGOL,4 ROOM,92,Model A,402000
2018-02,PUNGGOL,4 ROOM,92,Model A,416888
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,450000
2018-02,PUNGGOL,4 ROOM,92,Model A,432000
2018-02,PUNGGOL,4 ROOM,92,Model A,395000
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,420000
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,520000
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,518000
2018-02,PUNGGOL,4 ROOM,99,Premium Apartment,500000
2018-02,PUNGGOL,4 ROOM,94,Premium Apartment,495000
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,543000
2018-02,PUNGGOL,4 ROOM,98,Premium Apartment,518000
2018-02,PUNGGOL,4 ROOM,98,Premium Apartment,450000
2018-02,PUNGGOL,4 ROOM,92,Model A,470000
2018-02,PUNGGOL,4 ROOM,95,Premium Apartment,505000
2018-02,PUNGGOL,4 ROOM,98,Premium Apartment,480000
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,430000
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,495000
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,428000
2018-02,PUNGGOL,4 ROOM,90,Premium Apartment,400000
2018-02,PUNGGOL,4 ROOM,92,Model A,445000
2018-02,PUNGGOL,4 ROOM,92,Premium Apartment,517888
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,450000
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,502000
2018-02,PUNGGOL,4 ROOM,92,Model A,390000
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,510000
2018-02,PUNGGOL,4 ROOM,94,Premium Apartment,500888
2018-02,PUNGGOL,4 ROOM,94,Premium Apartment,500000
2018-02,PUNGGOL,4 ROOM,93,Premium Apartment,510000
2018-02,PUNGGOL,4 ROOM,92,Premium Apartment,441000
2018-02,PUNGGOL,4 ROOM,92,Premium Apartment,508888
2018-02,PUNGGOL,5 ROOM,110,Improved,380000
2018-02,PUNGGOL,5 ROOM,110,Premium Apartment,448000
2018-02,PUNGGOL,5 ROOM,110,Premium Apartment,418000
2018-02,PUNGGOL,5 ROOM,110,Improved,380000
2018-02,PUNGGOL,5 ROOM,110,Improved,410000
2018-02,PUNGGOL,5 ROOM,111,Premium Apartment,470000
2018-02,PUNGGOL,5 ROOM,110,Premium Apartment,468000
2018-02,PUNGGOL,5 ROOM,110,Premium Apartment,430000
2018-02,PUNGGOL,5 ROOM,110,Premium Apartment,428888
2018-02,PUNGGOL,5 ROOM,110,Premium Apartment,425000
2018-02,PUNGGOL,5 ROOM,111,Premium Apartment,440000
2018-02,PUNGGOL,5 ROOM,112,Premium Apartment,428888
2018-02,PUNGGOL,5 ROOM,112,Improved,380000
2018-02,PUNGGOL,5 ROOM,110,Improved,445000
2018-02,PUNGGOL,5 ROOM,113,Premium Apartment,625000
2018-02,PUNGGOL,5 ROOM,110,Improved,430000
2018-02,PUNGGOL,5 ROOM,110,Improved,412888
2018-02,PUNGGOL,5 ROOM,112,Improved,531888
2018-02,PUNGGOL,5 ROOM,115,Premium Apartment,538888
2018-02,PUNGGOL,5 ROOM,115,Premium Apartment,620000
2018-02,PUNGGOL,5 ROOM,115,Premium Apartment,648000
2018-02,PUNGGOL,5 ROOM,110,Improved,415000
2018-02,PUNGGOL,5 ROOM,110,Improved,405000
2018-02,PUNGGOL,5 ROOM,110,Improved,420000
2018-02,PUNGGOL,5 ROOM,112,Premium Apartment,601000
2018-02,PUNGGOL,5 ROOM,110,Improved,425000
2018-02,PUNGGOL,5 ROOM,111,Premium Apartment,535000
2018-02,PUNGGOL,5 ROOM,116,Premium Apartment,640000
2018-02,PUNGGOL,5 ROOM,116,Premium Apartment,648000
2018-02,TAMPINES,3 ROOM,79,Model A,313000
2018-02,TAMPINES,3 ROOM,67,New Generation,310000
2018-02,TAMPINES,3 ROOM,74,Model A,320000
2018-02,TAMPINES,3 ROOM,74,Model A,338000
2018-02,TAMPINES,3 ROOM,74,Model A,335000
2018-02,TAMPINES,3 ROOM,70,New Generation,305000
2018-02,TAMPINES,3 ROOM,74,Model A,335888
2018-02,TAMPINES,3 ROOM,73,Model A,310000
2018-02,TAMPINES,3 ROOM,73,Model A,331000
2018-02,TAMPINES,4 ROOM,104,Model A,455000
2018-02,TAMPINES,4 ROOM,104,Model A,540000
2018-02,TAMPINES,4 ROOM,105,Model A,440000
2018-02,TAMPINES,4 ROOM,92,New Generation,430000
2018-02,TAMPINES,4 ROOM,104,Model A,458000
2018-02,TAMPINES,4 ROOM,103,Model A,426000
2018-02,TAMPINES,4 ROOM,108,Model A,428000
2018-02,TAMPINES,4 ROOM,93,New Generation,420000
2018-02,TAMPINES,4 ROOM,104,Model A,525000
2018-02,TAMPINES,4 ROOM,102,Model A,410000
2018-02,TAMPINES,4 ROOM,106,Model A,440000
2018-02,TAMPINES,4 ROOM,105,Model A,450000
2018-02,TAMPINES,4 ROOM,105,Model A,380000
2018-02,TAMPINES,4 ROOM,105,Model A,383000
2018-02,TAMPINES,4 ROOM,107,Model A,385000
2018-02,TAMPINES,4 ROOM,106,Model A,432000
2018-02,TAMPINES,4 ROOM,104,Model A,420000
2018-02,TAMPINES,4 ROOM,99,Model A,445000
2018-02,TAMPINES,4 ROOM,104,Model A,400000
2018-02,TAMPINES,4 ROOM,104,Model A,412000
2018-02,TAMPINES,4 ROOM,106,Model A,485000
2018-02,TAMPINES,5 ROOM,122,Improved,510000
2018-02,TAMPINES,5 ROOM,122,Improved,522500
2018-02,TAMPINES,5 ROOM,128,Improved,520000
2018-02,TAMPINES,5 ROOM,122,Improved,540000
2018-02,TAMPINES,5 ROOM,119,Improved,620000
2018-02,TAMPINES,5 ROOM,122,Improved,600000
2018-02,TAMPINES,5 ROOM,121,Improved,532000
2018-02,TAMPINES,5 ROOM,127,Improved,535000
2018-02,TAMPINES,5 ROOM,127,Improved,490000
2018-02,TAMPINES,5 ROOM,126,Improved,567000
2018-02,TAMPINES,5 ROOM,123,Improved,523000
2018-02,TAMPINES,5 ROOM,121,Improved,530000
2018-02,TAMPINES,5 ROOM,123,Improved,530000
2018-02,TAMPINES,5 ROOM,119,Improved,515000
2018-02,TAMPINES,5 ROOM,125,Improved,611000
2018-02,TAMPINES,5 ROOM,121,Improved,480000
2018-02,TAMPINES,5 ROOM,133,Model A,525000
2018-02,WOODLANDS,2 ROOM,45,Improved,200000
2018-02,WOODLANDS,3 ROOM,65,Improved,240000
2018-02,WOODLANDS,3 ROOM,68,New Generation,257000
2018-02,WOODLANDS,3 ROOM,68,New Generation,242000
2018-02,WOODLANDS,3 ROOM,65,Improved,220000
2018-02,WOODLANDS,3 ROOM,76,Improved,258000
2018-02,WOODLANDS,3 ROOM,60,Improved,250000
2018-02,WOODLANDS,3 ROOM,69,New Generation,271000
2018-02,WOODLANDS,3 ROOM,67,Model A,315000
2018-02,WOODLANDS,3 ROOM,67,Model A,300000
2018-02,WOODLANDS,3 ROOM,83,Model A,285000
2018-02,WOODLANDS,3 ROOM,73,Model A,275000
2018-02,WOODLANDS,4 ROOM,98,New Generation,276000
2018-02,WOODLANDS,4 ROOM,98,New Generation,253000
2018-02,WOODLANDS,4 ROOM,91,New Generation,259000
2018-02,WOODLANDS,4 ROOM,97,New Generation,280000
2018-02,WOODLANDS,4 ROOM,93,Model A,375000
2018-02,WOODLANDS,4 ROOM,94,Model A,399000
2018-02,WOODLANDS,4 ROOM,92,Model A,428000
2018-02,WOODLANDS,4 ROOM,92,Model A,408000
2018-02,WOODLANDS,4 ROOM,92,Model A,413000
2018-02,WOODLANDS,4 ROOM,92,Model A,392000
2018-02,WOODLANDS,4 ROOM,103,Model A,325000
2018-02,WOODLANDS,4 ROOM,101,Model A,350000
2018-02,WOODLANDS,4 ROOM,91,Model A,302000
2018-02,WOODLANDS,4 ROOM,103,Model A,318000
2018-02,WOODLANDS,4 ROOM,101,Model A,333000
2018-02,WOODLANDS,4 ROOM,100,Model A,305000
2018-02,WOODLANDS,4 ROOM,101,Model A,300000
2018-02,WOODLANDS,4 ROOM,107,Premium Apartment,331000
2018-02,WOODLANDS,4 ROOM,107,Premium Apartment,435000
2018-02,WOODLANDS,4 ROOM,104,Premium Apartment,370000
2018-02,WOODLANDS,4 ROOM,91,Model A,365000
2018-02,WOODLANDS,4 ROOM,100,Model A,290000
2018-02,WOODLANDS,4 ROOM,101,Model A,343000
2018-02,WOODLANDS,4 ROOM,100,Model A,348000
2018-02,WOODLANDS,4 ROOM,99,Model A,348000
2018-02,WOODLANDS,4 ROOM,99,Model A,350000
2018-02,WOODLANDS,4 ROOM,99,Model A,304000
2018-02,WOODLANDS,4 ROOM,100,Model A,290000
2018-02,WOODLANDS,4 ROOM,100,Model A,340000
2018-02,WOODLANDS,4 ROOM,94,Premium Apartment,355000
2018-02,WOODLANDS,4 ROOM,101,Model A,328000
2018-02,WOODLANDS,4 ROOM,100,Model A,323000
2018-02,WOODLANDS,4 ROOM,101,Model A,332000
2018-02,WOODLANDS,4 ROOM,103,Model A,360000
2018-02,WOODLANDS,4 ROOM,103,Model A,360000
2018-02,WOODLANDS,4 ROOM,104,Model A,350000
2018-02,WOODLANDS,4 ROOM,104,Model A,340000
2018-02,WOODLANDS,5 ROOM,110,Improved,360000
2018-02,WOODLANDS,5 ROOM,123,Improved,390000
2018-02,WOODLANDS,5 ROOM,112,Improved,485000
2018-02,WOODLANDS,5 ROOM,121,Improved,380000
2018-02,WOODLANDS,5 ROOM,121,Improved,405000
2018-02,WOODLANDS,5 ROOM,123,Improved,368000
2018-02,WOODLANDS,5 ROOM,123,Premium Apartment,440000
2018-02,WOODLANDS,5 ROOM,122,Improved,378000
2018-02,WOODLANDS,5 ROOM,121,Improved,405000
2018-02,WOODLANDS,5 ROOM,111,Improved,418000
2018-02,WOODLANDS,5 ROOM,115,Improved,430000
2018-02,WOODLANDS,5 ROOM,110,Improved,400000
2018-02,WOODLANDS,5 ROOM,120,Improved,425000
2018-02,WOODLANDS,5 ROOM,120,Premium Apartment,383000
2018-02,WOODLANDS,5 ROOM,114,Premium Apartment,423000
2018-02,WOODLANDS,5 ROOM,122,Premium Apartment,415000
2018-02,WOODLANDS,5 ROOM,121,Premium Apartment,415000
2018-02,WOODLANDS,5 ROOM,121,Improved,418000
2018-02,WOODLANDS,5 ROOM,121,Improved,408000
2018-02,WOODLANDS,5 ROOM,121,Improved,395000
2018-02,WOODLANDS,5 ROOM,129,Improved,402000
2018-03,ANG MO KIO,2 ROOM,44,Improved,210000
2018-03,ANG MO KIO,2 ROOM,44,Improved,202000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,271000
2018-03,ANG MO KIO,3 ROOM,70,Model A,448000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,243000
2018-03,ANG MO KIO,3 ROOM,73,New Generation,298000
2018-03,ANG MO KIO,3 ROOM,70,Model A,468000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,288000
2018-03,ANG MO KIO,3 ROOM,70,Model A,519000
2018-03,ANG MO KIO,3 ROOM,82,New Generation,328888
2018-03,ANG MO KIO,3 ROOM,75,New Generation,293000
2018-03,ANG MO KIO,3 ROOM,82,New Generation,315000
2018-03,ANG MO KIO,3 ROOM,82,New Generation,340000
2018-03,ANG MO KIO,3 ROOM,89,New Generation,355000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,240000
2018-03,ANG MO KIO,3 ROOM,74,New Generation,308000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,260000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,285000
2018-03,ANG MO KIO,3 ROOM,74,New Generation,330000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,275000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,305000
2018-03,ANG MO KIO,3 ROOM,89,New Generation,369000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,256000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,290000
2018-03,ANG MO KIO,3 ROOM,82,New Generation,345000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,288000
2018-03,ANG MO KIO,3 ROOM,73,New Generation,350000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,315000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,286000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,245000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,260000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,255000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,280000
2018-03,ANG MO KIO,3 ROOM,73,New Generation,292000
2018-03,ANG MO KIO,3 ROOM,60,Improved,260000
2018-03,ANG MO KIO,3 ROOM,74,New Generation,288888
2018-03,ANG MO KIO,3 ROOM,82,New Generation,370000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,277000
2018-03,ANG MO KIO,3 ROOM,82,New Generation,340000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,297000
2018-03,ANG MO KIO,3 ROOM,73,New Generation,260000
2018-03,ANG MO KIO,3 ROOM,89,New Generation,378000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,275000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,262800
2018-03,ANG MO KIO,3 ROOM,75,New Generation,300000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,260000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,250000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,255000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,250000
2018-03,ANG MO KIO,3 ROOM,81,New Generation,350000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,260000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,230000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,300000
2018-03,ANG MO KIO,3 ROOM,75,New Generation,355000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,266000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,318000
2018-03,ANG MO KIO,3 ROOM,67,New Generation,375000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,350000
2018-03,ANG MO KIO,3 ROOM,68,New Generation,298000
2018-03,ANG MO KIO,4 ROOM,88,Model A,633000
2018-03,ANG MO KIO,4 ROOM,95,Model A,675000
2018-03,ANG MO KIO,4 ROOM,97,New Generation,425000
2018-03,ANG MO KIO,4 ROOM,93,New Generation,420000
2018-03,ANG MO KIO,4 ROOM,92,New Generation,470000
2018-03,ANG MO KIO,4 ROOM,92,New Generation,345000
2018-03,ANG MO KIO,4 ROOM,92,New Generation,415000
2018-03,ANG MO KIO,4 ROOM,92,New Generation,452000
2018-03,ANG MO KIO,4 ROOM,98,New Generation,430000
2018-03,ANG MO KIO,4 ROOM,93,New Generation,380000
2018-03,ANG MO KIO,4 ROOM,98,New Generation,535000
2018-03,ANG MO KIO,4 ROOM,98,New Generation,483000
2018-03,ANG MO KIO,4 ROOM,92,New Generation,443000
2018-03,ANG MO KIO,4 ROOM,92,New Generation,365000
2018-03,ANG MO KIO,4 ROOM,99,New Generation,458000
2018-03,ANG MO KIO,4 ROOM,92,New Generation,403000
2018-03,ANG MO KIO,4 ROOM,91,New Generation,412000
2018-03,ANG MO KIO,4 ROOM,93,New Generation,485000
2018-03,ANG MO KIO,4 ROOM,90,Model A,570800
2018-03,ANG MO KIO,4 ROOM,90,Model A,570000
2018-03,ANG MO KIO,4 ROOM,85,Model A,635000
2018-03,ANG MO KIO,5 ROOM,119,Improved,828000
2018-03,ANG MO KIO,5 ROOM,121,Improved,888168
2018-03,ANG MO KIO,5 ROOM,119,Improved,580000
2018-03,ANG MO KIO,5 ROOM,118,Improved,600000
2018-03,ANG MO KIO,5 ROOM,120,Improved,565000
2018-03,ANG MO KIO,5 ROOM,119,Improved,650000
2018-03,ANG MO KIO,5 ROOM,132,Model A,568000
2018-03,ANG MO KIO,5 ROOM,117,Improved,568000
2018-03,ANG MO KIO,5 ROOM,119,Improved,668000
2018-03,ANG MO KIO,5 ROOM,110,Improved,770000
2018-03,CENTRAL AREA,3 ROOM,66,Improved,370000
2018-03,CENTRAL AREA,3 ROOM,137,Improved,560000
2018-03,CENTRAL AREA,3 ROOM,60,Improved,470000
2018-03,CENTRAL AREA,3 ROOM,72,Model A,390000
2018-03,CENTRAL AREA,4 ROOM,82,Improved,450000
2018-03,CENTRAL AREA,4 ROOM,75,Model A,456000
2018-03,CENTRAL AREA,4 ROOM,82,Improved,535000
2018-03,CENTRAL AREA,5 ROOM,105,Improved,653000
2018-03,CENTRAL AREA,5 ROOM,105,Improved,570000
2018-03,CLEMENTI,3 ROOM,74,Model A,565000
2018-03,CLEMENTI,3 ROOM,67,New Generation,325000
2018-03,CLEMENTI,3 ROOM,82,New Generation,388000
2018-03,CLEMENTI,3 ROOM,82,New Generation,415000
2018-03,CLEMENTI,3 ROOM,67,New Generation,318000
2018-03,CLEMENTI,3 ROOM,67,New Generation,340000
2018-03,CLEMENTI,3 ROOM,67,New Generation,270000
2018-03,CLEMENTI,3 ROOM,67,New Generation,280000
2018-03,CLEMENTI,3 ROOM,82,New Generation,418000
2018-03,CLEMENTI,3 ROOM,82,New Generation,425000
2018-03,CLEMENTI,3 ROOM,67,New Generation,316000
2018-03,CLEMENTI,3 ROOM,74,Model A,318888
2018-03,CLEMENTI,3 ROOM,68,New Generation,280000
2018-03,CLEMENTI,3 ROOM,67,New Generation,290000
2018-03,CLEMENTI,3 ROOM,67,New Generation,278880
2018-03,CLEMENTI,3 ROOM,67,New Generation,250000
2018-03,CLEMENTI,4 ROOM,96,Model A,675000
2018-03,CLEMENTI,4 ROOM,92,Model A,640000
2018-03,CLEMENTI,4 ROOM,99,Model A,730000
2018-03,CLEMENTI,4 ROOM,96,Model A,715000
2018-03,CLEMENTI,4 ROOM,92,New Generation,570000
2018-03,CLEMENTI,4 ROOM,92,New Generation,460000
2018-03,CLEMENTI,4 ROOM,91,New Generation,500000
2018-03,CLEMENTI,4 ROOM,90,Model A,688000
2018-03,CLEMENTI,4 ROOM,91,Model A,860000
2018-03,CLEMENTI,4 ROOM,90,Model A,728000
2018-03,CLEMENTI,4 ROOM,93,Model A,790000
2018-03,CLEMENTI,4 ROOM,93,Model A,915000
2018-03,CLEMENTI,4 ROOM,91,New Generation,435000
2018-03,CLEMENTI,4 ROOM,92,New Generation,495000
2018-03,CLEMENTI,4 ROOM,98,New Generation,520000
2018-03,CLEMENTI,4 ROOM,92,New Generation,410000
2018-03,CLEMENTI,4 ROOM,93,New Generation,405000
2018-03,CLEMENTI,5 ROOM,125,Improved,630000
2018-03,CLEMENTI,5 ROOM,118,Improved,850000
2018-03,CLEMENTI,5 ROOM,119,Improved,686000
2018-03,CLEMENTI,5 ROOM,121,Improved,688000
2018-03,CLEMENTI,5 ROOM,121,Improved,780000
2018-03,GEYLANG,2 ROOM,45,Improved,220000
2018-03,GEYLANG,3 ROOM,68,New Generation,335000
2018-03,GEYLANG,3 ROOM,68,New Generation,350000
2018-03,GEYLANG,3 ROOM,82,New Generation,330000
2018-03,GEYLANG,3 ROOM,60,Improved,318000
2018-03,GEYLANG,3 ROOM,68,New Generation,348000
2018-03,GEYLANG,3 ROOM,68,Improved,350000
2018-03,GEYLANG,3 ROOM,70,Improved,290000
2018-03,GEYLANG,3 ROOM,66,Improved,250000
2018-03,GEYLANG,3 ROOM,65,Improved,335000
2018-03,GEYLANG,3 ROOM,58,Improved,205000
2018-03,GEYLANG,4 ROOM,85,Model A,663000
2018-03,GEYLANG,4 ROOM,90,Model A,658888
2018-03,GEYLANG,4 ROOM,104,Model A,539000
2018-03,GEYLANG,4 ROOM,93,Model A,690000
2018-03,GEYLANG,4 ROOM,93,Model A,720000
2018-03,GEYLANG,4 ROOM,93,Model A,638000
2018-03,GEYLANG,4 ROOM,95,Model A,640000
2018-03,GEYLANG,4 ROOM,92,New Generation,565000
2018-03,GEYLANG,4 ROOM,92,New Generation,463000
2018-03,GEYLANG,4 ROOM,92,New Generation,450000
2018-03,GEYLANG,4 ROOM,92,New Generation,472000
2018-03,GEYLANG,4 ROOM,93,Model A,688000
2018-03,GEYLANG,4 ROOM,95,Model A,515000
2018-03,GEYLANG,5 ROOM,121,Improved,620000
2018-03,GEYLANG,5 ROOM,115,Improved,670000
2018-03,GEYLANG,5 ROOM,113,Improved,890000
2018-03,GEYLANG,5 ROOM,113,Improved,848000
2018-03,GEYLANG,5 ROOM,122,Improved,520000
2018-03,JURONG EAST,2 ROOM,44,Model A,220000
2018-03,JURONG EAST,2 ROOM,44,Model A,265000
2018-03,JURONG EAST,3 ROOM,68,New Generation,290000
2018-03,JURONG EAST,3 ROOM,67,New Generation,279000
2018-03,JURONG EAST,3 ROOM,67,New Generation,299000
2018-03,JURONG EAST,3 ROOM,67,New Generation,290000
2018-03,JURONG EAST,3 ROOM,67,New Generation,283000
2018-03,JURONG EAST,3 ROOM,67,New Generation,272000
2018-03,JURONG EAST,3 ROOM,68,New Generation,260000
2018-03,JURONG EAST,3 ROOM,67,New Generation,265000
2018-03,JURONG EAST,3 ROOM,71,New Generation,283000
2018-03,JURONG EAST,3 ROOM,74,Model A,290000
2018-03,JURONG EAST,3 ROOM,77,Improved,246000
2018-03,JURONG EAST,3 ROOM,68,New Generation,230000
2018-03,JURONG EAST,4 ROOM,90,New Generation,420000
2018-03,JURONG EAST,4 ROOM,95,New Generation,435000
2018-03,JURONG EAST,4 ROOM,103,Model A,473000
2018-03,JURONG EAST,4 ROOM,94,New Generation,410000
2018-03,JURONG EAST,4 ROOM,94,New Generation,385000
2018-03,JURONG EAST,4 ROOM,104,Model A,438000
2018-03,JURONG EAST,4 ROOM,100,New Generation,368000
2018-03,JURONG EAST,4 ROOM,87,Model A,408000
2018-03,JURONG EAST,4 ROOM,100,Model A,490000
